publish_date,headline_text
20050120,fiji releases coup plotter despite military
20050120,firefighters test new technique
20050120,former worldcom chiefs fraud trial begins
20050120,fossils help fill gap in human evolution
20050120,gallop praises firefighters volunteers
20050120,gillard to consult on leadership prospects
20050120,gillespie cleared for gabba clash
20050120,gillespie under medical watch while gilchrist
20050120,give tsunami aid dollars to locals actu
20050120,govt vows to consult on opening up air routes
20050120,greens warn of protests over energy
20050120,hafeez reported for bowling action
20050120,helicopter operator accuses council of vendetta
20050120,henman cruises through to third round
20050120,hewitt out to stop blake comeback
20050120,hewitt overcomes blake to advance to third round
20050120,hewitt overcomes tenacious blake
20050120,hit and run driver acquitted of concealing evidence
20050120,houses crack in canadian cold spell
20050120,icc make rankings official
20050120,illegal dumping angers fishers
20050120,indian tax collectors threaten tsunami fundraiser
20050120,indigenous leaders criticise palm island alcohol
20050120,indonesia hopeful of peace talks with gam
20050120,indonesian aid effort hampered by floods
20050120,indonesian aid wont increase despite revised toll
20050120,informant to shed light on gangland killings
20050120,investigation begins into industrial accident
20050120,israelis palestinians resume talks
20050120,jury praised for manslaughter acquittal
20050120,kearns returns to storm captaincy
20050120,kuznetsova may sue belgian minister
20050120,late winner sees hearts through
20050120,leading asbestos campaigner dies
20050120,liberals to decide stirling candidate
20050120,local doctor returns from aceh
20050120,magistrate seeks prison alternatives for remote nt
20050120,maher century puts queensland in box seat
20050120,majority think bush makes world more dangerous poll
20050120,man drowns in melbourne river
20050120,man drowns saving son from rip
20050120,man killed in industrial accident
20050120,man killed in single car accident
20050120,marron warning issued to fishermen
20050120,matildas downed by shanghai
20050120,mcguigan growers urged to protest against price
20050120,meeting to discuss golf course development plans
20050120,merger plan up to springborg anderson says
20050120,ministers disagree on embassy bombing
20050120,mixed reaction to mining agreement changes
20050120,molik storms into third round
20050120,montreal stripped of world swim championships
20050120,morans friend cleared of drugs involvement
20050120,mourners farewell broadbridge
20050120,myskina into third round
20050120,nadal ousts youzhny in five set epic
20050120,nasa rover finds meteorite on mars
20050120,national zoo eyes open range enclosures
20050120,new car sales drop after record 2004
20050120,newcastle grain exports double
20050120,newcastle group seeks housing for african refugees
20050120,new sponsor for bathurst race
20050120,new years day race to stay in longford
20050120,non alcoholic beer shows potential as cancer shield
20050120,nsw police welcome new minister
20050120,nt investigator to join tsunami id team in phuket
20050120,old farm committee shocked at sacking
20050120,olympic champion massu limps out of open
20050120,passengers uninjured in xpt crash
20050120,police clear sudanese refugees of crime wave claims
20050120,police fear for missing nsw mother
20050120,police probe lennox sexual assault
20050120,police probe luxury boat fire
20050120,police seek cowards who tortured kitten
20050120,police to provide sex industry liaison officers
20050120,ponting says unresolved pay deal wont distract
20050120,ponting welcomes suspect action reports
20050120,poor profit reports drive markets lower
20050120,popular campsite vandalised
20050120,priest admits indecent assault of parishioner
20050120,qantas reaffirms profit outlook
20050120,qantas rubs salt into virgins wounds
20050120,qld cattle live exports expected to dip this year
20050120,rape sentence a matter for dpp stirling
20050120,rare giant pandas make a comeback
20050120,record sale shows waterfront is still gold
20050120,record student offers for wollongong uni
20050120,refshauge has business on side
20050120,regional worker safety at risk cfmeu
20050120,relief effort gets under way on eyre peninsula
20050120,report looks at positive side of outback living
20050120,restaurant shut after food poisoning outbreak
20050120,returning diggers tell of iraq attack
20050120,rockhampton struggling to attract doctors
20050120,roma council opposes feedlot plans
20050120,ronaldo and rooney sink brave exeter
20050120,rural doctor crisis linked to uni intake
20050120,safety inspectors lack special knowledge audit
20050120,sa fire focus shifts to relief effort
20050120,sa fires all but over
20050120,sanchez turns up the heat in tour down under
20050120,savage saga ends with move to blackburn
20050120,school holidays blamed for festival changes
20050120,scottish golfer unveiled as 19th century
20050120,scottish golfer unveiled as a 19th century
20050120,search for missing tourist called off
20050120,secondary students to be schooled on cape barren
20050120,serial rock thrower strikes as rann offers reward
20050120,shaky davenport advances to third round
20050120,shark spotted off robe
20050120,shires offer volunteers to tsunami cause
20050120,shortage forces some wa residents to cart water
20050120,slow year ahead for live sheep trade association
20050120,snapshot reveals education economy improving
20050120,stalins image to return to moscow streets
20050120,stones marley works enter grammy hall of fame
20050120,sudanese inquiry denies darfur genocide
20050120,super pit tailings dam prompts licence review
20050120,surf life saving competition begins today
20050120,swimmers urged to heed warnings
20050120,talks continue over burnett heads boat harbour
20050120,tas child abuse notifications increase
20050120,tasmania to chase for victory at bellerive
20050120,tas rivers to be monitored in new plan
20050120,tests begin on wild dog spray
20050120,thai banker jailed for crisis triggering fraud
20050120,thailand confirms bird flu outbreak
20050120,thirteen year old drivers passenger killed in crash
20050120,thousands to celebrate festival of sacrifice
20050120,tigers warriors confirm twenty20 clash
20050120,tote tasmania says deloraine race is safe
20050120,tourism group upbeat despite lower market
20050120,tourism industry welcomes rise in japanese visitor
20050120,tradesmen shortage may delay hervey bay development
